date,prev_date,platform,item_id,product_name,brand_name,seller_name,subcategory,prev_retail,retail_price,prev_promo,promo_price,promo_change,promo_change_pct,prev_discount_pct,discount_pct,discount_pct_change,units_sold_delta,status,promo_event,variant_changed,prev_sku_id,sku_id,url
2026-09-18,2026-09-15,lazada,5969776960,HelthyDaum | อาหารเสริมพรีเมียมสําหรับผู้หญิงวัยหมดประจําเดือน Probiotics BNR17 – ใช้ต่อเนื่อง 4 เดือน พร้อมของแถมฟรี! กล่องใส่ยา (Pill Case),Unbranded,Gmarket Korea,Women's Health,2732.79,2732.79,1828.87,1891.94,63.07,3.4,33.1,30.8,-2.3,,price_rise,shallower,no,25650704504,25650704504,https://www.lazada.co.th/products/pdp-i5969776960.html
2026-09-18,2026-09-17,lazada,4664899741,[ช้อปครบ รับฟรี] DR.PONG 3D EVERYDAY PROBIOTIC ปรับสมดุล บํารุงผิว เสริมระบบภูมิคุ้มกัน,Dr.PONG,DrPongOfficial,Digestive Care,1200.0,1200.0,579.0,599.0,20.0,3.5,51.8,50.1,-1.7,4.0,price_rise,shallower,no,19197245230,19197245230,https://www.lazada.co.th/products/pdp-i4664899741.html
2026-09-18,2026-09-17,lazada,5637320206,ISNIH โปรไบโอติก พรีไบโอติก Probiotics Capsule 300 Billion CFUs ปรับปรุงสุขภาพลําไส้และส่งเสริมการย่อยอาหาร,ISNIH,ISNIH,Digestive Care,1595.0,1595.0,308.21,319.0,10.79,3.5,80.7,80.0,-0.7,0.0,price_rise,shallower,no,24088102689,24088102689,https://www.lazada.co.th/products/pdp-i5637320206.html
2026-09-18,2026-09-17,lazada,5861662802,🔥ส่งฟรี!! ส่งไว!!🔥ของแท้ 100 % ล็อตใหม่!! พร้อมส่ง!! IMMOR โพรไบโอติก (Probiotic Synbio Complex),Unbranded,ร้านโกดังปทุม,Multivitamins,1050.0,1050.0,425.0,440.0,15.0,3.5,59.5,58.1,-1.4,,price_rise,shallower,no,24974815870,24974815870,https://www.lazada.co.th/products/pdp-i5861662802.html
2026-09-18,2026-09-17,lazada,5803126675,Bcuelov อาหารเสริมโปรไบโอติก สําหรับผู้ใหญ่ - รองรับระบบย่อยอาหาร สุขภาพ และระบบภูมิคุ้มกัน - โปรไบโอติก 120 พันล้าน CFU,Bcuelov,Serendipity Soiree,Digestive Care,337.99,337.99,141.95,147.02,5.07,3.6,58.0,56.5,-1.5,0.0,price_rise,shallower,no,24712776530,24712776530,https://www.lazada.co.th/products/pdp-i5803126675.html
2026-09-18,2026-09-17,lazada,5097542917,VITA PROBIOTICS โพรไบโอติกส์ Probiotic รสราชเบอรี่ (1 กล่อง 10 ซอง) 2000mg/ซอง นําเข้าจากเกาหลี,MEMBERK,MEMBERK,Immunity,150.0,150.0,102.4,107.0,4.6,4.5,31.7,28.7,-3.0,0.0,price_rise,shallower,no,21498961815,21498961815,https://www.lazada.co.th/products/pdp-i5097542917.html
2026-09-18,2026-09-17,lazada,16115349908,NEW Suntory Bio-fit (Probiotics Dietary Supplement) 30 SACHETS - ไบโอ-ฟิต (ผลิตภัณฑ์เสริมอาหารโพรไบโอติก),Suntory,Brand's Suntory Supplement,Multivitamins,1890.0,1890.0,1804.95,1890.0,85.05,4.7,4.5,0.0,-4.5,0.0,price_rise,ended,no,127005022667,127005022667,https://www.lazada.co.th/products/pdp-i16115349908.html
2026-09-18,2026-09-17,lazada,16115613391,2 แถม 1 Suntory Bio-fit (Probiotics Dietary Supplement) 30 SACHETS - ไบโอ-ฟิต (ผลิตภัณฑ์เสริมอาหารโพรไบโอติก),Suntory,Brand's Suntory Supplement,Multivitamins,5670.0,5670.0,5414.85,5670.0,255.15,4.7,4.5,0.0,-4.5,0.0,price_rise,ended,no,127005102476,127005102476,https://www.lazada.co.th/products/pdp-i16115613391.html
2026-09-18,2026-09-10,lazada,5789473300,"อาหารเสริมวิตามินดี 3 เค 2 พร้อมวิตามินดี 3 5,000 IU วิตามินเค 2 100 ไมโครกรัม สูตร 2-1 จากพืช เพื่อช่วยเสริมสร้างกระดูก ฟัน กล้ามเนื้อ และภูมิคุ้มกัน",Unbranded,OSjGu2LL,Multivitamins,398.0,398.0,185.23,194.0,8.77,4.7,53.5,51.3,-2.2,0.0,price_rise,shallower,no,24650624275,24650624275,https://www.lazada.co.th/products/pdp-i5789473300.html
2026-09-18,2026-09-10,lazada,5977321634,Yogobiotic pro โปรโมชั่น 2 กล่อง อาหารเสริมพรีไบโอติก โพรไบโอติก และ โพสไบโอติก ครบจบในซองเดียว,Unbranded,Yogothailand,Digestive Care,840.0,840.0,716.0,750.0,34.0,4.7,14.8,10.7,-4.1,0.0,price_rise,shallower,no,25698017382,25698017382,https://www.lazada.co.th/products/pdp-i5977321634.html
2026-09-18,2026-09-15,lazada,5114699310,อาหารเสริมบีคอมเพล็กซ์ B12 B1 B2 B3 B5 B6 ช่วยให้อารมณ์ดีขึ้น สุขภาพระบบประสาท และการเผาผลาญพลังงาน,Bcuelov,Radiant Rapture,Multivitamins,535.0,535.0,206.55,216.75,10.2,4.9,61.4,59.5,-1.9,0.0,price_rise,shallower,no,21579258403,21579258403,https://www.lazada.co.th/products/pdp-i5114699310.html
2026-09-18,2026-09-17,lazada,5777323142,Lactofit Probiotics Diet 2g x 60 ซอง โพรไบโอติกสูตรไดเอท เพื่อผู้ที่ต้องการลดสัดส่วน ทานง่าย ไม่คาว,Lacto-Fit,PLOENCHIT,Digestive Care,790.0,790.0,570.09,599.0,28.91,5.1,27.8,24.2,-3.6,0.0,price_rise,shallower,no,24593874128,24593874128,https://www.lazada.co.th/products/pdp-i5777323142.html
2026-09-18,2026-09-17,lazada,5042860403,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลลําไส้เพิ่มจุลินทรีย์ตัวดี ขับถ่ายง่าย ลําไส้เลิกขี้เกียจ,Activa แอคทิว่า,ACTIVA HEALTHCARE,Digestive Care,800.0,800.0,561.0,590.0,29.0,5.2,29.9,26.2,-3.7,0.0,price_rise,shallower,no,21325090908,21325090908,https://www.lazada.co.th/products/pdp-i5042860403.html
2026-09-18,2026-09-10,lazada,5043507312,Feruna Probio+ Produra อาหารเสริมโพรไบโอติก และพรีไบโอติก เสริมจุลินทรีย์ที่มีประโยชน์ต่อร่างกาย ลดท้องผูก ท้องเสีย ปรับสมดุลลําไส้,Showa Coffee,Activa Store,Digestive Care,800.0,800.0,561.0,590.0,29.0,5.2,29.9,26.2,-3.7,2.0,price_rise,shallower,no,21325573702,21325573702,https://www.lazada.co.th/products/pdp-i5043507312.html
2026-09-18,2026-09-17,lazada,5710634706,Feruna LactoWe ฟีรูน่าแลคโตวี - Postbiotics Totipro โพรไบโอติกส์ 13 สายพันธุ์สําหรับผู้หญิง ปรับสมดุลบํารุงภายใน,Activa แอคทิว่า,ACTIVA HEALTHCARE,Women's Health,800.0,800.0,561.0,590.0,29.0,5.2,29.9,26.2,-3.7,1.0,price_rise,shallower,no,24351716525,24351716525,https://www.lazada.co.th/products/pdp-i5710634706.html
2026-09-18,2026-09-17,lazada,5959792327,Phytovy detox7ซอง และ Phytovy Probiotic 30ซอง ไฟโตวี่โปรไบโอติกกล่องละ30ซอง successmore,Successmore,Careyourstore,Detoxification,750.0,750.0,561.0,590.0,29.0,5.2,25.2,21.3,-3.9,0.0,price_rise,shallower,no,25590747705,25590747705,https://www.lazada.co.th/products/pdp-i5959792327.html
2026-09-18,2026-09-01,lazada,5025075721,ร้านOfficial - LISH FLORA Set 30 วัน แพ็คเกจใหม่ ผลิตภัณฑ์โปรไบโอติก ปรับสมดุลลําไส้,Lish,LishOfficialStore,All Probiotic (search),5190.0,5190.0,1900.0,2000.0,100.0,5.3,63.4,61.5,-1.9,1.0,price_rise,shallower,no,21242896203,21242896203,https://www.lazada.co.th/products/pdp-i5025075721.html
2026-09-18,2026-09-17,lazada,5041144672,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลระบบย่อย เพิ่มประสิทธิภาพในการขับถ่าย,Feruna,Feruna ฟีรูน่า,Digestive Care,800.0,800.0,560.5,590.0,29.5,5.3,29.9,26.2,-3.7,0.0,price_rise,shallower,no,21319818032,21319818032,https://www.lazada.co.th/products/pdp-i5041144672.html
2026-09-18,2026-09-15,lazada,5042697540,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลระบบย่อย เพิ่มประสิทธิภาพในการขับถ่าย : 2 กระปุก,Feruna,Feruna ฟีรูน่า,Digestive Care,1600.0,1600.0,940.5,990.0,49.5,5.3,41.2,38.1,-3.1,0.0,price_rise,shallower,no,21393156659,21393156659,https://www.lazada.co.th/products/pdp-i5042697540.html
2026-09-18,2026-09-17,lazada,5048016516,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลระบบย่อย เพิ่มประสิทธิภาพในการขับถ่าย : 3 กระปุก,Feruna,Feruna ฟีรูน่า,Digestive Care,2400.0,2400.0,1216.0,1280.0,64.0,5.3,49.3,46.7,-2.6,1.0,price_rise,shallower,no,21993804999,21993804999,https://www.lazada.co.th/products/pdp-i5048016516.html
2026-09-18,2026-09-17,lazada,5463256563,โปรไบโอติก | Probiotic-10 25 Billion / 50 Billion / 100 Billion CFU [Capsules] by NOW FOODS | Authentic Made in USA,Now Foods,NOW® Foods by Daily Value,Digestive Care,995.0,995.0,945.25,995.0,49.75,5.3,5.0,0.0,-5.0,1.0,price_rise,ended,no,23160590395,23160590395,https://www.lazada.co.th/products/pdp-i5463256563.html
2026-09-18,2026-09-17,lazada,5473806096,[ช้อปครบ รับฟรี] Dr.PONG IMS10 PROBIOTIC โพรไบโอติกลดอาการคัดจมูก และลดอาการลมพิษ ผื่นคัน,Dr.PONG,DrPongOfficial,Immunity,1000.0,1000.0,379.0,399.0,20.0,5.3,62.1,60.1,-2.0,0.0,price_rise,shallower,no,23210576009,23210576009,https://www.lazada.co.th/products/pdp-i5473806096.html
2026-09-18,2026-09-17,lazada,5639145658,ISNIH โปรไบโอติกส์ Probiotics Capsules โปรไบโอติก 30 พันล้าน CFU ประกอบด้วยโปรไบโอติกพรีไบโอติกเพื่อส่งเสริมการย่อยอาหาร,ISNIH,ISNIH Healthy,Digestive Care,939.0,939.0,179.55,189.0,9.45,5.3,80.9,79.9,-1.0,0.0,price_rise,shallower,no,24080417417,24080417417,https://www.lazada.co.th/products/pdp-i5639145658.html
2026-09-18,2026-09-15,lazada,5685999654,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลระบบย่อย เพิ่มประสิทธิภาพในการขับถ่าย : 4 กระปุก,Feruna,Feruna ฟีรูน่า,Digestive Care,3200.0,3200.0,1501.0,1580.0,79.0,5.3,53.1,50.6,-2.5,1.0,price_rise,shallower,no,24249368649,24249368649,https://www.lazada.co.th/products/pdp-i5685999654.html
2026-09-18,2026-09-17,lazada,5714725762,[ใหม่] KET8 Set (2กล่อง) Daily 10 Probiotics Active Fit + KET8 Daily 10 Probiotics IM-MU,KET8,KET8 Thailand,Multivitamins,1580.0,1580.0,750.0,790.0,40.0,5.3,52.5,50.0,-2.5,,price_rise,shallower,no,24534224917,24534224917,https://www.lazada.co.th/products/pdp-i5714725762.html
2026-09-18,2026-09-17,lazada,5733754874,[4 กระปุก] Feruna Probio+ Produra อาหารเสริมโพรไบโอติก และพรีไบโอติก ปรับสมดุลลําไส้ เสริมจุลินทรีย์ที่มีประโยชน์ต่อร่างกาย ลดท้องผูก ท้องเสีย,Activa แอคทิว่า,Activa Store,Digestive Care,3200.0,3200.0,1501.0,1580.0,79.0,5.3,53.1,50.6,-2.5,0.0,price_rise,shallower,no,24442505309,24442505309,https://www.lazada.co.th/products/pdp-i5733754874.html
2026-09-18,2026-09-17,lazada,5777173642,[SET] Feruna ฟีรูน่าเซตคู่ดูแลลําไส้ ระบบย่อย ช่วยปรับสมดุลจากภายใน ลดกรด : Probio + Acumin,Feruna,Feruna ฟีรูน่า,Women's Health,1600.0,1600.0,940.5,990.0,49.5,5.3,41.2,38.1,-3.1,1.0,price_rise,shallower,no,24593623439,24593623439,https://www.lazada.co.th/products/pdp-i5777173642.html
2026-09-18,2026-09-17,lazada,4671623744,Bomi 16.8 Balance Probiotics โบมิ 16.8 บาลานซ์ โพรไบโอติกส์ ผลิตภัณฑ์อาหารเสริมพร้อมทาน 3กรัม x 14ซอง,Bomi,Sarina Health & Beauty,Detoxification,750.0,750.0,358.0,378.0,20.0,5.6,52.3,49.6,-2.7,0.0,price_rise,shallower,no,19235528625,19235528625,https://www.lazada.co.th/products/pdp-i4671623744.html
2026-09-18,2026-09-17,lazada,5347891053,Shoku โพรไบโอติก กรดไหลย้อน โดยเฉพาะ 30 แคปซูล เซนจิ zenji Probiotic,Zenji,Zenji,All Probiotic (search),570.0,570.0,539.0,570.0,31.0,5.8,5.4,0.0,-5.4,0.0,price_rise,ended,no,127494398874,127494398874,https://www.lazada.co.th/products/pdp-i5347891053.html
2026-09-18,2026-09-17,lazada,4873401749,Bomi 16.8 Balance Probiotics (14 x 3g) โบมิ โพรไบโอติกส์ พร้อมทาน,Bomi,Bomi_Supplements,Digestive Care,3950.0,3950.0,1699.0,1799.0,100.0,5.9,57.0,54.5,-2.5,0.0,price_rise,shallower,no,20536714340,20536714340,https://www.lazada.co.th/products/pdp-i4873401749.html
2026-09-18,2026-09-17,lazada,3809814319,Blackmores Probiotics Daily Health แบลคมอร์ส โปรไบโอติก เดลี่ 30 tablets,Blackmores,Sarina Health & Beauty,Digestive Care,990.0,990.0,798.0,846.0,48.0,6.0,19.4,14.5,-4.9,0.0,price_rise,shallower,no,14505349450,14505349450,https://www.lazada.co.th/products/pdp-i3809814319.html
